counter,shot_type,made,attempts,percentage
3600,jump bank,3222,4871,0.6614658181071649
3600,jump,77281,222555,0.3472445013592146
3600,turnaround jump,5549,10819,0.5128939828080229
3600,running dunk,586,604,0.9701986754966887
3600,driving layup,23723,32146,0.7379767311640639
3600,running jump,6281,11490,0.5466492602262837
3600,follow up dunk,488,538,0.9070631970260223
3600,dunk,10634,12206,0.8712108798951336
3600,fade away,766,1226,0.6247960848287113
3600,reverse layup,4849,7188,0.674596549805231
3600,layup,41291,91028,0.45360768115305183
3600,driving dunk,2782,2995,0.928881469115192
3600,tip,5034,10455,0.48149210903873746
3600,driving finger roll,599,785,0.7630573248407644
3600,slam dunk,6114,6248,0.9785531370038413
3600,turnaround hook,960,1631,0.5885959534028203
3600,alley oop layup,1027,1429,0.7186843946815955
3600,running hook,1020,1761,0.5792163543441227
3600,alley oop dunk,2846,3134,0.9081046585832802
3600,running layup,1847,2748,0.6721251819505094
3600,jump hook,2370,4021,0.5894056204924149
3600,tip-in,11,71,0.15492957746478872
3600,turnaround finger roll,20,23,0.8695652173913043
3600,hook bank,193,239,0.8075313807531381
3600,reverse dunk,478,525,0.9104761904761904
3600,3pt,40377,109113,0.370047565368013
3600,fade away jumper,3880,6985,0.5554760200429492
3600,driving hook,335,607,0.5518945634266886
3600,finger roll,259,377,0.6870026525198939
3600,running finger roll,40,51,0.7843137254901961
3600,running finger,37,52,0.7115384615384616
3600,alley oop layup shot,187,258,0.7248062015503876
3600,running tip-in,3,3,1.0
3600,de souza jump,1,1,1.0
3600,de souza driving layup,1,1,1.0
3600,running tip,32,38,0.8421052631578947
3600,running 3pt,5,5,1.0
3600,driving reverse layup,1044,1448,0.7209944751381215
3600,running reverse layup,94,125,0.752
3600,putback dunk,1083,1177,0.9201359388275276
3600,driving jump,309,540,0.5722222222222222
3600,turnaround fade away,953,1742,0.5470723306544202
3600,putback layup,1513,1810,0.8359116022099448
3600,running slam dunk,181,185,0.9783783783783784
3600,turnaround bank,397,518,0.7664092664092664
3600,floating jump,1457,2193,0.6643866849065208
3600,jump bank hook,56,65,0.8615384615384616
3600,driving bank hook,21,27,0.7777777777777778
3600,step back jump,963,1551,0.620889748549323
3600,finger roll layup,864,1133,0.7625772285966461
3600,driving finger roll layup,1579,1992,0.7926706827309237
3600,driving slam dunk,747,767,0.9739243807040417
3600,pullup jump,3155,4537,0.6953934317831166
3600,fade away bank,124,153,0.8104575163398693
3600,running bank hook,21,28,0.75
3600,putback slam dunk,277,286,0.9685314685314685
3600,running bank,805,1033,0.7792836398838335
3600,running finger roll layup,122,145,0.8413793103448276
3600,reverse slam dunk,122,127,0.9606299212598425
3600,driving bank,137,156,0.8782051282051282
3600,pullup bank,114,138,0.8260869565217391
3600,turnaround bank hook,40,52,0.7692307692307693
3600,putback reverse dunk,3,4,0.75
3600,a moute jump,2,12,0.16666666666666666
3600,a moute layup,2,8,0.25
3600,a moute tip,0,1,0.0
3600,a moute reverse layup,1,1,1.0
3600,a moute fade away jumper,1,1,1.0
3600,a moute 3pt,0,2,0.0
3600,a moute dunk,1,2,0.5
3700,hook,4479,9950,0.4501507537688442
3700,jump bank,3294,4985,0.6607823470411234
3700,jump,79018,227769,0.34692166185916434
3700,turnaround jump,5679,11068,0.5131008312251536
3700,running dunk,610,628,0.9713375796178344
3700,driving layup,24399,33078,0.7376201705060765
3700,running jump,6419,11761,0.5457869228807074
3700,follow up dunk,488,538,0.9070631970260223
3700,dunk,10937,12544,0.8718909438775511
3700,fade away,766,1226,0.6247960848287113
3700,reverse layup,4973,7368,0.6749457111834962
3700,layup,42456,93617,0.45350737579713085
3700,driving dunk,2854,3075,0.928130081300813
3700,tip,5218,10832,0.4817208271787297
3700,driving finger roll,599,785,0.7630573248407644
3700,slam dunk,6251,6388,0.9785535378835316
3700,turnaround hook,989,1684,0.58729216152019
3700,alley oop layup,1067,1487,0.7175521183591123
3700,running hook,1050,1813,0.5791505791505791
3700,alley oop dunk,2915,3209,0.908382673730134
3700,running layup,1909,2826,0.6755130927105449
3700,jump hook,2427,4121,0.5889347245814123
3700,tip-in,11,71,0.15492957746478872
3700,turnaround finger roll,20,23,0.8695652173913043
3700,hook bank,195,242,0.8057851239669421
3700,reverse dunk,489,537,0.9106145251396648
3700,3pt,41638,112838,0.3690068948403907
3700,fade away jumper,4018,7234,0.5554326790157589
3700,driving hook,342,616,0.5551948051948052
3700,finger roll,259,377,0.6870026525198939
3700,running finger roll,40,51,0.7843137254901961
3700,running finger,37,52,0.7115384615384616
3700,alley oop layup shot,187,258,0.7248062015503876
3700,running tip-in,3,3,1.0
3700,de souza jump,1,1,1.0
3700,de souza driving layup,1,1,1.0
3700,running tip,33,39,0.8461538461538461
3700,running 3pt,5,5,1.0
3700,driving reverse layup,1086,1501,0.7235176548967355
3700,running reverse layup,100,131,0.7633587786259542
3700,putback dunk,1124,1223,0.9190515126737531
3700,driving jump,323,572,0.5646853146853147
3700,turnaround fade away,997,1816,0.5490088105726872
3700,putback layup,1609,1929,0.8341109383100052
3700,running slam dunk,188,192,0.9791666666666666
3700,turnaround bank,412,541,0.7615526802218114
3700,floating jump,1553,2330,0.6665236051502146
3700,jump bank hook,59,69,0.855072463768116
3700,driving bank hook,21,27,0.7777777777777778
3700,step back jump,1011,1624,0.6225369458128078
3700,finger roll layup,892,1169,0.7630453378956373
3700,driving finger roll layup,1641,2067,0.7939042089985486
3700,driving slam dunk,788,810,0.9728395061728395
3700,pullup jump,3358,4824,0.6961028192371476
3700,fade away bank,130,160,0.8125
3700,running bank hook,24,31,0.7741935483870968
3700,putback slam dunk,284,294,0.9659863945578231
3700,running bank,847,1088,0.7784926470588235
3700,running finger roll layup,129,154,0.8376623376623377
3700,reverse slam dunk,123,128,0.9609375
3700,driving bank,138,159,0.8679245283018868
3700,pullup bank,123,147,0.8367346938775511
3700,turnaround bank hook,43,56,0.7678571428571429
3700,putback reverse dunk,3,4,0.75
3700,a moute jump,3,20,0.15
3700,a moute layup,7,18,0.3888888888888889
3700,a moute tip,1,2,0.5
3700,a moute reverse layup,2,2,1.0
3700,a moute fade away jumper,1,1,1.0
3700,a moute 3pt,2,4,0.5
3700,a moute dunk,2,3,0.6666666666666666
3700,a moute hook,0,1,0.0
3800,hook,4589,10180,0.45078585461689585
3800,jump bank,3355,5087,0.6595242775702772
3800,jump,80819,233006,0.3468537290885213
3800,turnaround jump,5820,11324,0.5139526669021547
3800,running dunk,629,647,0.9721792890262752
3800,driving layup,25136,34105,0.7370180325465474
3800,running jump,6567,12059,0.5445725184509494
3800,follow up dunk,488,538,0.9070631970260223
3800,dunk,11214,12866,0.8715995647442872
3800,fade away,766,1226,0.6247960848287113
3800,reverse layup,5098,7543,0.6758584117725043
3800,layup,43598,96049,0.453914147986965
3800,driving dunk,2935,3162,0.9282099936748893
3800,tip,5381,11192,0.48078984989278056
3800,driving finger roll,599,785,0.7630573248407644
3800,slam dunk,6384,6522,0.9788408463661453
3800,turnaround hook,1017,1736,0.5858294930875576
3800,alley oop layup,1104,1531,0.721097322011757
3800,running hook,1072,1861,0.5760343901128425
3800,alley oop dunk,2993,3296,0.9080703883495146
3800,running layup,1961,2897,0.6769071453227476
3800,jump hook,2509,4266,0.5881387716830755
3800,tip-in,11,71,0.15492957746478872
3800,turnaround finger roll,20,23,0.8695652173913043
3800,hook bank,203,253,0.8023715415019763
3800,reverse dunk,496,544,0.9117647058823529
3800,3pt,42953,116531,0.36859719731230317
3800,fade away jumper,4148,7485,0.5541750167000667
3800,driving hook,356,644,0.5527950310559007
3800,finger roll,259,377,0.6870026525198939
3800,running finger roll,40,51,0.7843137254901961
3800,running finger,37,52,0.7115384615384616
3800,alley oop layup shot,187,258,0.7248062015503876
3800,running tip-in,3,3,1.0
3800,de souza jump,1,1,1.0
3800,de souza driving layup,1,1,1.0
3800,running tip,33,40,0.825
3800,running 3pt,5,5,1.0
3800,driving reverse layup,1141,1577,0.7235256816740647
3800,running reverse layup,103,135,0.762962962962963
3800,putback dunk,1181,1284,0.9197819314641744
3800,driving jump,355,629,0.5643879173290938
3800,turnaround fade away,1044,1899,0.5497630331753555
3800,putback layup,1676,2003,0.836744882675986
3800,running slam dunk,195,199,0.9798994974874372
3800,turnaround bank,427,560,0.7625
3800,floating jump,1652,2487,0.6642541214314435
3800,jump bank hook,62,72,0.8611111111111112
3800,driving bank hook,22,28,0.7857142857142857
3800,step back jump,1065,1721,0.6188262638001162
3800,finger roll layup,918,1206,0.7611940298507462
3800,driving finger roll layup,1713,2152,0.796003717472119
3800,driving slam dunk,818,841,0.9726516052318668
3800,pullup jump,3562,5112,0.69679186228482
3800,fade away bank,131,163,0.803680981595092
3800,running bank hook,25,32,0.78125
3800,putback slam dunk,297,308,0.9642857142857143
3800,running bank,878,1129,0.7776793622674933
3800,running finger roll layup,137,165,0.8303030303030303
3800,reverse slam dunk,129,134,0.9626865671641791
3800,driving bank,148,170,0.8705882352941177
3800,pullup bank,125,151,0.8278145695364238
3800,turnaround bank hook,47,61,0.7704918032786885
3800,putback reverse dunk,3,4,0.75
3800,a moute jump,4,21,0.19047619047619047
3800,a moute layup,9,20,0.45
3800,a moute tip,1,2,0.5
3800,a moute reverse layup,2,2,1.0
3800,a moute fade away jumper,1,1,1.0
3800,a moute 3pt,2,5,0.4
3800,a moute dunk,2,3,0.6666666666666666
3800,a moute hook,0,1,0.0
3900,hook,4706,10425,0.45141486810551557
3900,jump bank,3422,5213,0.6564358334931901
3900,jump,82656,238328,0.3468161525292874
3900,turnaround jump,5966,11621,0.5133809482832803
3900,running dunk,648,667,0.9715142428785607
3900,driving layup,25843,35104,0.7361839106654512
3900,running jump,6720,12341,0.5445263754963131
3900,follow up dunk,488,538,0.9070631970260223
3900,dunk,11509,13203,0.8716958267060516
3900,fade away,766,1226,0.6247960848287113
3900,reverse layup,5214,7737,0.6739046141915471
3900,layup,44802,98636,0.4542154994119794
3900,driving dunk,3002,3236,0.9276885043263288
3900,tip,5554,11586,0.47937165544622823
3900,driving finger roll,599,785,0.7630573248407644
3900,slam dunk,6512,6657,0.9782184167042212
3900,turnaround hook,1044,1782,0.5858585858585859
3900,alley oop layup,1140,1586,0.7187894073139974
3900,running hook,1103,1913,0.5765812859383168
3900,alley oop dunk,3075,3386,0.9081512108682812
3900,running layup,2025,2990,0.677257525083612
3900,jump hook,2579,4382,0.5885440438156093
3900,tip-in,11,71,0.15492957746478872
3900,turnaround finger roll,20,23,0.8695652173913043
3900,hook bank,208,259,0.803088803088803
3900,reverse dunk,509,558,0.9121863799283154
3900,3pt,44131,120019,0.36770011414859316
3900,fade away jumper,4297,7737,0.5553832234716298
3900,driving hook,360,653,0.5513016845329249
3900,finger roll,259,377,0.6870026525198939
3900,running finger roll,40,51,0.7843137254901961
3900,running finger,37,52,0.7115384615384616
3900,alley oop layup shot,187,258,0.7248062015503876
3900,running tip-in,3,3,1.0
3900,de souza jump,1,1,1.0
3900,de souza driving layup,1,1,1.0
3900,running tip,34,41,0.8292682926829268
3900,running 3pt,5,5,1.0
3900,driving reverse layup,1201,1657,0.7248038624019312
3900,running reverse layup,109,145,0.7517241379310344
3900,putback dunk,1210,1320,0.9166666666666666
3900,driving jump,371,655,0.566412213740458
3900,turnaround fade away,1089,1985,0.5486146095717884
3900,putback layup,1752,2089,0.8386787936811871
3900,running slam dunk,211,215,0.9813953488372092
3900,turnaround bank,441,583,0.7564322469982847
3900,floating jump,1733,2618,0.661955691367456
3900,jump bank hook,63,74,0.8513513513513513
3900,driving bank hook,23,30,0.7666666666666667
3900,step back jump,1111,1796,0.6185968819599109
3900,finger roll layup,951,1250,0.7608
3900,driving finger roll layup,1767,2212,0.7988245931283906
3900,driving slam dunk,833,857,0.9719953325554259
3900,pullup jump,3768,5404,0.6972612879348631
3900,fade away bank,141,176,0.8011363636363636
3900,running bank hook,26,33,0.7878787878787878
3900,putback slam dunk,304,315,0.9650793650793651
3900,running bank,922,1187,0.776748104465038
3900,running finger roll layup,140,169,0.8284023668639053
3900,reverse slam dunk,134,139,0.9640287769784173
3900,driving bank,153,176,0.8693181818181818
3900,pullup bank,135,162,0.8333333333333334
3900,turnaround bank hook,50,64,0.78125
3900,putback reverse dunk,3,4,0.75
3900,a moute jump,11,37,0.2972972972972973
3900,a moute layup,16,28,0.5714285714285714
3900,a moute tip,1,2,0.5
3900,a moute reverse layup,4,4,1.0
3900,a moute fade away jumper,1,1,1.0
3900,a moute 3pt,4,9,0.4444444444444444
3900,a moute dunk,2,3,0.6666666666666666
3900,a moute hook,0,1,0.0
3900,a moute putback layup,1,1,1.0
4000,hook,4832,10694,0.45184215447914716
4000,jump bank,3514,5370,0.6543761638733706
4000,jump,84544,243851,0.34670351977232
4000,turnaround jump,6102,11906,0.512514698471359
4000,running dunk,656,676,0.9704142011834319
4000,driving layup,26554,36131,0.734936757908721
4000,running jump,6886,12660,0.5439178515007899
4000,follow up dunk,488,538,0.9070631970260223
4000,dunk,11802,13538,0.8717683557394003
4000,fade away,766,1226,0.6247960848287113
4000,reverse layup,5339,7924,0.6737758707723372
4000,layup,45886,101008,0.45428084904166005
4000,driving dunk,3087,3324,0.9287003610108303
4000,tip,5718,11941,0.4788543673059208
4000,driving finger roll,599,785,0.7630573248407644
4000,slam dunk,6657,6804,0.9783950617283951
4000,turnaround hook,1068,1833,0.5826513911620295
4000,alley oop layup,1182,1649,0.7167980594299576
4000,running hook,1132,1966,0.5757884028484231
4000,alley oop dunk,3150,3472,0.907258064516129
4000,running layup,2064,3057,0.6751717369970559
4000,jump hook,2663,4529,0.587988518436741
4000,tip-in,11,71,0.15492957746478872
4000,turnaround finger roll,20,23,0.8695652173913043
4000,hook bank,218,271,0.8044280442804428
4000,reverse dunk,519,570,0.9105263157894737
4000,3pt,45325,123424,0.36723003629764067
4000,fade away jumper,4438,8002,0.5546113471632091
4000,driving hook,370,670,0.5522388059701493
4000,finger roll,259,377,0.6870026525198939
4000,running finger roll,40,51,0.7843137254901961
4000,running finger,37,52,0.7115384615384616
4000,alley oop layup shot,187,258,0.7248062015503876
4000,running tip-in,3,3,1.0
4000,de souza jump,1,1,1.0
4000,de souza driving layup,1,1,1.0
4000,running tip,34,43,0.7906976744186046
4000,running 3pt,5,5,1.0
4000,driving reverse layup,1277,1754,0.7280501710376283
4000,running reverse layup,114,151,0.7549668874172185
4000,putback dunk,1254,1371,0.9146608315098468
4000,driving jump,383,683,0.5607613469985359
4000,turnaround fade away,1147,2079,0.5517075517075517
4000,putback layup,1824,2179,0.8370812299219825
4000,running slam dunk,215,219,0.9817351598173516
4000,turnaround bank,460,607,0.7578253706754531
4000,floating jump,1816,2751,0.6601235914213014
4000,jump bank hook,64,75,0.8533333333333334
4000,driving bank hook,23,30,0.7666666666666667
4000,step back jump,1171,1878,0.6235356762513312
4000,finger roll layup,991,1302,0.761136712749616
4000,driving finger roll layup,1813,2268,0.7993827160493827
4000,driving slam dunk,860,885,0.9717514124293786
4000,pullup jump,3953,5683,0.6955833186697167
4000,fade away bank,144,179,0.8044692737430168
4000,running bank hook,29,36,0.8055555555555556
4000,putback slam dunk,315,328,0.9603658536585366
4000,running bank,964,1244,0.77491961414791
4000,running finger roll layup,147,178,0.8258426966292135
4000,reverse slam dunk,139,144,0.9652777777777778
4000,driving bank,157,180,0.8722222222222222
4000,pullup bank,146,174,0.8390804597701149
4000,turnaround bank hook,57,74,0.7702702702702703
4000,putback reverse dunk,3,4,0.75
4000,a moute jump,16,51,0.3137254901960784
4000,a moute layup,20,38,0.5263157894736842
4000,a moute tip,1,2,0.5
4000,a moute reverse layup,4,4,1.0
4000,a moute fade away jumper,1,1,1.0
4000,a moute 3pt,5,11,0.45454545454545453
4000,a moute dunk,2,3,0.6666666666666666
4000,a moute hook,1,4,0.25
4000,a moute putback layup,1,1,1.0
4000,a moute jump bank hook,1,1,1.0
4000,a moute driving reverse layup,1,1,1.0
4000,a moute turnaround hook,0,1,0.0
4100,hook,4948,10934,0.4525333821108469
4100,jump bank,3607,5510,0.6546279491833031
4100,jump,86338,249133,0.3465538487474562
4100,turnaround jump,6224,12172,0.5113374958922117
4100,running dunk,672,692,0.9710982658959537
4100,driving layup,27245,37117,0.7340302287361586
4100,running jump,7027,12968,0.5418723010487353
4100,follow up dunk,488,538,0.9070631970260223
4100,dunk,12074,13849,0.8718319012203047
4100,fade away,766,1226,0.6247960848287113
4100,reverse layup,5470,8127,0.6730650916697428
4100,layup,47008,103439,0.4544514158102843
4100,driving dunk,3140,3384,0.9278959810874704
4100,tip,5874,12270,0.47872860635696823
4100,driving finger roll,599,785,0.7630573248407644
4100,slam dunk,6790,6942,0.9781042927110343
4100,turnaround hook,1095,1890,0.5793650793650794
4100,alley oop layup,1229,1704,0.721244131455399
4100,running hook,1158,2015,0.5746898263027296
4100,alley oop dunk,3221,3554,0.9063027574563872
4100,running layup,2125,3149,0.6748174023499524
4100,jump hook,2738,4658,0.587805925289824
4100,tip-in,11,71,0.15492957746478872
4100,turnaround finger roll,20,23,0.8695652173913043
4100,hook bank,221,276,0.8007246376811594
4100,reverse dunk,530,581,0.9122203098106713
4100,3pt,46675,127053,0.3673663746625424
4100,fade away jumper,4580,8258,0.5546137079195931
4100,driving hook,387,695,0.5568345323741007
4100,finger roll,259,377,0.6870026525198939
4100,running finger roll,40,51,0.7843137254901961
4100,running finger,37,52,0.7115384615384616
4100,alley oop layup shot,187,258,0.7248062015503876
4100,running tip-in,3,3,1.0
4100,de souza jump,1,1,1.0
4100,de souza driving layup,1,1,1.0
4100,running tip,34,44,0.7727272727272727
4100,running 3pt,5,5,1.0
4100,driving reverse layup,1325,1816,0.7296255506607929
4100,running reverse layup,120,158,0.759493670886076
4100,putback dunk,1302,1430,0.9104895104895104
4100,driving jump,403,728,0.5535714285714286
4100,turnaround fade away,1199,2180,0.55
4100,putback layup,1910,2294,0.8326068003487358
4100,running slam dunk,228,232,0.9827586206896551
4100,turnaround bank,478,632,0.7563291139240507
4100,floating jump,1896,2882,0.6578764746703678
4100,jump bank hook,68,80,0.85
4100,driving bank hook,23,30,0.7666666666666667
4100,step back jump,1228,1969,0.6236668359573387
4100,finger roll layup,1027,1346,0.763001485884101
4100,driving finger roll layup,1885,2362,0.7980524978831499
4100,driving slam dunk,885,911,0.9714599341383096
4100,pullup jump,4154,5986,0.6939525559639158
4100,fade away bank,150,190,0.7894736842105263
4100,running bank hook,30,39,0.7692307692307693
4100,putback slam dunk,320,334,0.9580838323353293
4100,running bank,1005,1299,0.7736720554272517
4100,running finger roll layup,155,188,0.824468085106383
4100,reverse slam dunk,141,146,0.9657534246575342
4100,driving bank,165,192,0.859375
4100,pullup bank,149,178,0.8370786516853933
4100,turnaround bank hook,62,79,0.7848101265822784
4100,putback reverse dunk,3,4,0.75
4100,a moute jump,19,61,0.3114754098360656
4100,a moute layup,23,43,0.5348837209302325
4100,a moute tip,2,3,0.6666666666666666
4100,a moute reverse layup,5,5,1.0
4100,a moute fade away jumper,1,1,1.0
4100,a moute 3pt,5,13,0.38461538461538464
4100,a moute dunk,4,5,0.8
4100,a moute hook,1,4,0.25
4100,a moute putback layup,1,1,1.0
4100,a moute jump bank hook,1,1,1.0
4100,a moute driving reverse layup,1,1,1.0
4100,a moute turnaround hook,0,1,0.0
4100,a moute slam dunk,1,1,1.0
4100,a moute driving layup,0,1,0.0
4200,hook,5059,11191,0.45205969082298275
4200,jump bank,3684,5647,0.6523817956437046
4200,jump,88071,254366,0.3462373115903855
4200,turnaround jump,6358,12443,0.5109700233062766
4200,running dunk,693,714,0.9705882352941176
4200,driving layup,27952,38085,0.7339372456347644
4200,running jump,7174,13275,0.5404143126177025
4200,follow up dunk,488,538,0.9070631970260223
4200,dunk,12349,14168,0.8716120835686053
4200,fade away,766,1226,0.6247960848287113
4200,reverse layup,5598,8308,0.6738083774675012
4200,layup,48204,105930,0.4550552251486831
4200,driving dunk,3207,3457,0.9276829621058721
4200,tip,6058,12637,0.4793859302049537
4200,driving finger roll,599,785,0.7630573248407644
4200,slam dunk,6930,7086,0.9779847586790855
4200,turnaround hook,1128,1946,0.579650565262076
4200,alley oop layup,1266,1760,0.7193181818181819
4200,running hook,1187,2065,0.574818401937046
4200,alley oop dunk,3301,3641,0.9066190606976106
4200,running layup,2169,3220,0.6736024844720497
4200,jump hook,2819,4784,0.5892558528428093
4200,tip-in,11,71,0.15492957746478872
4200,turnaround finger roll,20,23,0.8695652173913043
4200,hook bank,221,276,0.8007246376811594
4200,reverse dunk,539,590,0.9135593220338983
4200,3pt,47926,130712,0.3666534059611971
4200,fade away jumper,4720,8494,0.5556863668471862
4200,driving hook,399,716,0.5572625698324022
4200,finger roll,259,377,0.6870026525198939
4200,running finger roll,40,51,0.7843137254901961
4200,running finger,37,52,0.7115384615384616
4200,alley oop layup shot,187,258,0.7248062015503876
4200,running tip-in,3,3,1.0
4200,de souza jump,1,1,1.0
4200,de souza driving layup,1,1,1.0
4200,running tip,35,45,0.7777777777777778
4200,running 3pt,5,5,1.0
4200,driving reverse layup,1374,1887,0.7281399046104928
4200,running reverse layup,125,166,0.7530120481927711
4200,putback dunk,1334,1465,0.910580204778157
4200,driving jump,426,782,0.5447570332480819
4200,turnaround fade away,1235,2249,0.5491329479768786
4200,putback layup,1981,2383,0.8313050776332355
4200,running slam dunk,230,235,0.9787234042553191
4200,turnaround bank,500,667,0.7496251874062968
4200,floating jump,1959,2986,0.6560616208975217
4200,jump bank hook,73,86,0.8488372093023255
4200,driving bank hook,23,31,0.7419354838709677
4200,step back jump,1301,2098,0.6201143946615825
4200,finger roll layup,1064,1387,0.7671232876712328
4200,driving finger roll layup,1939,2428,0.7985996705107083
4200,driving slam dunk,920,947,0.9714889123548046
4200,pullup jump,4373,6304,0.6936865482233503
4200,fade away bank,159,202,0.7871287128712872
4200,running bank hook,30,39,0.7692307692307693
4200,putback slam dunk,329,343,0.9591836734693877
4200,running bank,1061,1373,0.7727603787327021
4200,running finger roll layup,157,191,0.8219895287958116
4200,reverse slam dunk,146,151,0.9668874172185431
4200,driving bank,179,209,0.8564593301435407
4200,pullup bank,155,185,0.8378378378378378
4200,turnaround bank hook,64,83,0.7710843373493976
4200,putback reverse dunk,3,4,0.75
4200,a moute jump,23,77,0.2987012987012987
4200,a moute layup,28,51,0.5490196078431373
4200,a moute tip,3,4,0.75
4200,a moute reverse layup,7,8,0.875
4200,a moute fade away jumper,1,1,1.0
4200,a moute 3pt,6,15,0.4
4200,a moute dunk,4,5,0.8
4200,a moute hook,1,5,0.2
4200,a moute putback layup,2,2,1.0
4200,a moute jump bank hook,1,1,1.0
4200,a moute driving reverse layup,2,2,1.0
4200,a moute turnaround hook,0,1,0.0
4200,a moute slam dunk,1,1,1.0
4200,a moute driving layup,0,1,0.0
4200,a moute pullup jump,0,1,0.0
4300,hook,5182,11472,0.45170850767085075
4300,jump bank,3766,5775,0.6521212121212121
4300,jump,89807,259408,0.34619980879541107
4300,turnaround jump,6503,12752,0.5099592220828105
4300,running dunk,711,733,0.9699863574351978
4300,driving layup,28657,39109,0.7327469380449513
4300,running jump,7320,13613,0.5377212958201719
4300,follow up dunk,488,538,0.9070631970260223
4300,dunk,12634,14481,0.8724535598370279
4300,fade away,766,1226,0.6247960848287113
4300,reverse layup,5712,8492,0.6726330664154498
4300,layup,49331,108310,0.45546117625334687
4300,driving dunk,3290,3546,0.9278059785673999
4300,tip,6215,12970,0.4791827293754819
4300,driving finger roll,599,785,0.7630573248407644
4300,slam dunk,7065,7222,0.9782608695652174
4300,turnaround hook,1166,2006,0.5812562313060817
4300,alley oop layup,1293,1799,0.7187326292384658
4300,running hook,1222,2131,0.5734396996715158
4300,alley oop dunk,3394,3743,0.9067592839967941
4300,running layup,2227,3302,0.6744397334948516
4300,jump hook,2904,4926,0.5895249695493301
4300,tip-in,11,71,0.15492957746478872
4300,turnaround finger roll,20,23,0.8695652173913043
4300,hook bank,225,281,0.800711743772242
4300,reverse dunk,547,599,0.9131886477462438
4300,3pt,49212,134281,0.36648520639554366
4300,fade away jumper,4870,8773,0.5551122763022911
4300,driving hook,405,738,0.5487804878048781
4300,finger roll,259,377,0.6870026525198939
4300,running finger roll,40,51,0.7843137254901961
4300,running finger,37,52,0.7115384615384616
4300,alley oop layup shot,187,258,0.7248062015503876
4300,running tip-in,3,3,1.0
4300,de souza jump,1,1,1.0
4300,de souza driving layup,1,1,1.0
4300,running tip,36,46,0.782608695652174
4300,running 3pt,5,5,1.0
4300,driving reverse layup,1423,1959,0.7263910158244002
4300,running reverse layup,129,171,0.7543859649122807
4300,putback dunk,1393,1526,0.9128440366972477
4300,driving jump,444,819,0.5421245421245421
4300,turnaround fade away,1280,2330,0.5493562231759657
4300,putback layup,2052,2477,0.8284214775938635
4300,running slam dunk,241,246,0.9796747967479674
4300,turnaround bank,514,688,0.747093023255814
4300,floating jump,2030,3094,0.6561085972850679
4300,jump bank hook,76,89,0.8539325842696629
4300,driving bank hook,23,31,0.7419354838709677
4300,step back jump,1368,2204,0.6206896551724138
4300,finger roll layup,1086,1419,0.7653276955602537
4300,driving finger roll layup,2014,2521,0.7988893296310988
4300,driving slam dunk,958,990,0.9676767676767677
4300,pullup jump,4588,6634,0.6915887850467289
4300,fade away bank,163,208,0.7836538461538461
4300,running bank hook,31,40,0.775
4300,putback slam dunk,342,357,0.957983193277311
4300,running bank,1100,1425,0.7719298245614035
4300,running finger roll layup,161,195,0.8256410256410256
4300,reverse slam dunk,154,159,0.9685534591194969
4300,driving bank,186,217,0.8571428571428571
4300,pullup bank,157,188,0.8351063829787234
4300,turnaround bank hook,65,84,0.7738095238095238
4300,putback reverse dunk,3,4,0.75
4300,a moute jump,27,86,0.313953488372093
4300,a moute layup,41,70,0.5857142857142857
4300,a moute tip,5,9,0.5555555555555556
4300,a moute reverse layup,9,10,0.9
4300,a moute fade away jumper,1,1,1.0
4300,a moute 3pt,6,16,0.375
4300,a moute dunk,5,6,0.8333333333333334
4300,a moute hook,3,8,0.375
4300,a moute putback layup,2,2,1.0
4300,a moute jump bank hook,1,1,1.0
4300,a moute driving reverse layup,2,2,1.0
4300,a moute turnaround hook,0,1,0.0
4300,a moute slam dunk,1,1,1.0
4300,a moute driving layup,1,2,0.5
4300,a moute pullup jump,0,1,0.0
4400,hook,5308,11728,0.45259208731241474
4400,jump bank,3862,5927,0.6515943985152691
4400,jump,91526,264601,0.3459019429253858
4400,turnaround jump,6638,13032,0.5093615715162676
4400,running dunk,723,745,0.9704697986577181
4400,driving layup,29397,40175,0.7317237087741133
4400,running jump,7437,13854,0.5368124729320052
4400,follow up dunk,488,538,0.9070631970260223
4400,dunk,12946,14834,0.8727248213563435
4400,fade away,766,1226,0.6247960848287113
4400,reverse layup,5840,8678,0.672966121226089
4400,layup,50495,110806,0.45570636969117195
4400,driving dunk,3370,3631,0.928118975488846
4400,tip,6377,13312,0.47904146634615385
4400,driving finger roll,599,785,0.7630573248407644
4400,slam dunk,7186,7345,0.9783526208304969
4400,turnaround hook,1191,2056,0.5792801556420234
4400,alley oop layup,1332,1855,0.7180592991913747
4400,running hook,1260,2193,0.5745554035567716
4400,alley oop dunk,3478,3835,0.9069100391134289
4400,running layup,2276,3372,0.67497034400949
4400,jump hook,2974,5046,0.5893777249306381
4400,tip-in,11,71,0.15492957746478872
4400,turnaround finger roll,20,23,0.8695652173913043
4400,hook bank,227,288,0.7881944444444444
4400,reverse dunk,563,616,0.913961038961039
4400,3pt,50471,137874,0.3660661183399336
4400,fade away jumper,5011,9028,0.5550509525919362
4400,driving hook,417,755,0.552317880794702
4400,finger roll,259,377,0.6870026525198939
4400,running finger roll,40,51,0.7843137254901961
4400,running finger,37,52,0.7115384615384616
4400,alley oop layup shot,187,258,0.7248062015503876
4400,running tip-in,3,3,1.0
